State,Cities,Hotel Name,Destination,Describe,Ratings,review_count,Actual Price,Offer Percentage,Price
Maharashtra,nagpur,SPOT ON Sunrise Inn,Vivekanand Nagar,Very Good,4,72,3169,71,724
Maharashtra,nagpur,Hotel O Blackgold,Chandrapur,Fair,3,2,2714,71,631
Maharashtra,nagpur,SPOT ON Friends Service Appartment,Kamptee Road Naka No 2 Kay Pichay Majre Road Nagpur,Excellent,4.5,50,1789,71,402
Maharashtra,nagpur,Hotel O Sunshine Villa,Pratap Nagarnullnull,Excellent,4.5,489,3344,68,850
Maharashtra,nagpur,Hotel O Sunshine Palace,Manish Nagar,Very Good,4,201,3778,68,964
Maharashtra,nagpur,Hotel O Trinetra Inn,plot no 10 AJ tower Domino's building Zingabai takli koradi road,Very Good,4,172,2921,72,660
Maharashtra,nagpur,Hotel O Ap Royal Rooms,Plot no 300 Prabhu Nagar,Good,3.5,186,3245,71,741
Maharashtra,nagpur,Hotel O DELIGHT,Nagpur,Good,3.5,6,2578,71,579
Maharashtra,nagpur,Hotel O Gkumar Restro,Pl No.307,Good,3.5,3,3178,71,745
Maharashtra,nagpur,Hotel O SR & Guest House 2,Outer Ring Road,Fabulous,5,1,6102,74,1300
Maharashtra,nagpur,Hotel O Rajmahal,India - 440016,Fair,3,50,3539,72,807
Maharashtra,nagpur,Hotel O Hari,Plot No. 7Telephone Nagar Umred Road Deghori ,Good,3.5,36,4287,74,902
Maharashtra,nagpur,Hotel O Seva Service Apartment,Near Big Bazar,Excellent,4.5,711,4225,71,993
Maharashtra,nagpur,Hotel O R K Guest House,Hudkeshwar Khurd Road,Excellent,4.5,328,3081,71,702
Tamil Nadu,namakkal,Super Hotel O Namakkal,Salem Road,Excellent,4.5,327,3624,68,957
Tamil Nadu,namakkal,Hotel O Royal Residency,Near Anjaneyar Temple,Good,3.5,336,4702,68,1208
Haryana,narnaul,Hotel O Suraj Villa,Mahendragarh,Good,3.5,12,2137,75,419
Haryana,narnaul,Hotel O City Palace,fast flowers  CSD canteen,Good,3.5,5,2315,72,497
Haryana,narnaul,Hotel O Raj,Mahendragarh,Fair,3,4,2249,74,453
Haryana,narnaul,Hotel O KBS-G,Raomatadin hospital & dr.Imran khan gali ,Excellent,4.5,10,2117,71,469
Haryana,narnaul,Hotel O Blue Dream Palace,On Dadri Roard,Fair,3,4,2344,73,505
Haryana,narnaul,Hotel O Cora Vila Hotel,#NAME?,Good,3.5,11,1789,70,419
Haryana,narnaul,Hotel O Vihan Palace,Nasibpur,Fabulous,5,2,2344,77,419
Haryana,narnaul,Hotel O MS Hotel,Cinema Road Sankar Colony Near Old Ram Lila Ground mahendergarh ,Fabulous,5,1,2171,75,419
Haryana,narnaul,Hotel O Rao Hotel,Mahendragarh,Fabulous,5,1,2177,72,465
Haryana,narnaul,Hotel O The Dream Restaurant & Cafe,Mahendergarh City,Very Good,4,5,1789,70,419
Haryana,narnaul,Hotel O Rockland,Kurhawata road Mahender garh ,Very Good,4,10,2501,72,551
Haryana,narnaul,SPOT ON 83131 Saini Property,India,Fabulous,5,1,2074,75,400
Haryana,narnaul,Hotel O Kanish Place,anazmandi,Fabulous,5,2,3022,78,514
Maharashtra,nashik,Super Hotel O Nashik Road formerly The Address Hotel,Near Bytco Hospital,Excellent,4.5,317,5951,72,1413
Maharashtra,nashik,Super Hotel O Nashik,Opposite Inox theatre,Fabulous,5,422,6597,72,1566
Maharashtra,nashik,Hotel O Nashik Near Vijay Mamta Theatre formerly Sahara Inn,Near Inox Theatre,Very Good,4,87,5434,68,1435
Maharashtra,nashik,Hotel O Paradise,Panchvati,Fabulous,5,5,3471,72,790
Maharashtra,nashik,Super Hotel O Saubhagya Inn,Sarda Circle,Very Good,4,776,4489,72,1028
Maharashtra,nashik,Collection O Rama Palace,Nr Kalaram Mandir,Good,3.5,255,3912,71,883
Maharashtra,nashik,Hotel O 10671 Hotel Sai Prem,Near Swami Narayan Temple,Good,3.5,603,4729,67,1271
Maharashtra,nashik,Hotel O Food Hub,Near Nashik Airport,Excellent,4.5,23,5338,73,1161
Maharashtra,nashik,Hotel O LAKEBEALE RESORT,Nearby Landmark.- Bhairava Lake & Bhairava Mandirnull,Excellent,4.5,413,3865,72,883
Maharashtra,nashik,Super Hotel O Saroj ,Mumbai Naka,Fair,3,166,7965,72,1845
Maharashtra,navi_mumbai,Hotel O Nirsukh Palace,Near Kopra Bridge,Good,3.5,221,5789,72,1328
Maharashtra,navi_mumbai,Collection O Guru Heritage Kalamboli,Near Gurukrupa heritage,Good,3.5,348,4992,72,1139
Uttar Pradesh,noida,Townhouse Sector 135 Noida,Gautam Buddha Nagar,Excellent,4.5,40,4004,70,954
Uttar Pradesh,noida,Super Townhouse Oak Sector 116 Noida,Sector 116,Excellent,4.5,1482,5459,68,1442
Uttar Pradesh,noida,Super Collection O Sector 55 Noida Near Noida Stadium,Sector 55,Excellent,4.5,2129,4335,67,1181
Uttar Pradesh,noida,Collection O Ratiram Palace BY Wamson,Near Vinayak hospital,Fair,3,388,2438,71,550
Uttar Pradesh,noida,Super Hotel O Wamson,sector 135,Very Good,4,523,3407,72,763
Uttar Pradesh,noida,Super Townhouse Maithli Marg Sector 55 formerly Red Roof,Sector 55,Very Good,4,175,4854,68,1282
Uttar Pradesh,noida,Super Townhouse Sector 121 Noida,Sector 121,Excellent,4.5,49,4068,72,890
Uttar Pradesh,noida,Hotel O Varn Residency And Hotels ,Knowledge park 3,Very Good,4,74,3407,72,775
Uttar Pradesh,noida,Townhouse The Premier View Near ISKCON Temple Noida,Sector 51,Excellent,4.5,2921,3049,68,750
Uttar Pradesh,noida,Hotel Aditya Residency,Near Sector 121,Very Good,4,974,2714,67,714
Uttar Pradesh,noida,Hotel O Hotel Sanfot,Near Car Market,Very Good,4,33,2218,72,493
Uttar Pradesh,noida,Hotel O CDs Residency,near KP 3 metro Station,Good,3.5,23,3551,71,826
Uttar Pradesh,noida,Super Townhouse Sector 86 Near Sector 83 Metro Station,Near Sector 83 Metro Station,Excellent,4.5,1461,4821,67,1313
Uttar Pradesh,noida,HOTEL ADITYA RESIDENCY OPPOSITE MARUTI TRUE VALUE SHOWROOMS BYE PASS FNG ROAD,India,Excellent,4.5,182,2985,71,675
Uttar Pradesh,noida,Hotel O Quadis,Plot no. H-22 ,Very Good,4,389,2109,71,471
Uttar Pradesh,noida,Hotel O Harmony,Sector-104,Good,3.5,28,2693,76,510
Uttar Pradesh,noida,Hotel O Rest & Zone Hotel,Greator Noida,Good,3.5,164,2551,72,567
Uttar Pradesh,noida,Townhouse Sector 143B Noida,Sector -143B,Excellent,4.5,17,5812,71,1368
Uttar Pradesh,noida,OYO 820780 HOTEL DIVINE,chipyana khurd urf tigri near dwarkadhish electronicsnull,Very Good,4,38,3098,71,698
Uttar Pradesh,noida,Hotel O Expo View Near PVR Ansal Plaza Greater Noida,India ,Good,3.5,67,5384,71,1228
Uttar Pradesh,noida,Hotel O Essendi Hospitalities Llp,Noida,Very Good,4,11,4178,68,1049
Uttar Pradesh,noida,Hotel O Moon Light,Bahrampur,Fair,3,3,1941,69,461
Uttar Pradesh,noida,HOTEL O BONJOUR .INN NEAR CROWN PLAZA,SURAJPUR,Fair,3,6,4786,81,721
Uttar Pradesh,noida,Hotel O Aaradhya Residency,On main street,Very Good,4,4,2457,72,550
Uttar Pradesh,noida,Hotel O AKKI RESIDENCY,PK-01 Sector 121 Noida Uttar Pradesh India Near Ajnara Homes,Fair,3,8,1892,69,461
Uttar Pradesh,noida,Hotel O Oshiva Stays,Noida,Fair,3,21,2234,71,497
Uttar Pradesh,noida,OYO 812081 HOTEL TERRENE EMPIRE,Sector 18 Noida,Fair,3,379,2305,72,497
Uttar Pradesh,noida,Hotel O Home Achha Hotel,Bhrama Jii Mandir Wali Gali,Fair,3,21,2137,72,461
Uttar Pradesh,noida,Hotel O A P Residency,Sector 62,Fair,3,89,3881,71,892
Uttar Pradesh,noida,Super Hotel O High Sky Residency,near sector 76 metro station sector 116,Very Good,4,19,3652,71,861
Uttar Pradesh,noida,Hotel O Prince Residency,Cd 99 Ansal Housing Golf Link 1 Greater Noida Near Pari Chowk,Very Good,4,75,3434,71,769
Uttar Pradesh,noida,Hotel O Green Apple,Dadri,Fair,3,10,5129,77,942
Uttar Pradesh,noida,Hotel O Thirty Inns,Ch 20  Block E sector 63  near SJM hospital  Noida pin code 201301,Fair,3,12,2218,72,493
Uttar Pradesh,noida,Hotel O Queen Palace,Nearby Landmark- Shiv mandir Lukser Market.,Excellent,4.5,2,2459,71,550
Uttar Pradesh,noida,Hotel O Vivaan Suites,CM 005 Sector 122,Fabulous,5,2,2539,72,565
Uttar Pradesh,noida,Hotel O Royal Stone,Sector -63,Good,3.5,71,2938,71,664
Uttar Pradesh,noida,Hotel O THE VIRAAJ BANQUET & HOTEL,Near ek murti chowk.,Very Good,4,42,3892,71,890
Uttar Pradesh,noida,Collection O AP Grand,Chijarsi,Good,3.5,97,3547,68,878
Uttar Pradesh,noida,Super Collection O Sector 70 formerly The Hamlet,Street No.2,Excellent,4.5,130,3767,71,894
Uttar Pradesh,noida,OYO Townhouse 587 Sector 19,Sector 19,Very Good,4,1430,5108,65,1448
Uttar Pradesh,noida,Super Collection O Sector 122 Noida,Sector-122,Excellent,4.5,881,4282,68,1130
Uttar Pradesh,noida,Collection O 63 A Noida,FNG Chowk,Very Good,4,325,4578,68,1208
Uttar Pradesh,noida,Spot On The Grand Blue Hotel,Nearby Landmark- Near Police chowki site 5 ,Excellent,4.5,33,3154,74,646
Uttar Pradesh,noida,Super Collection O Surajpur Chowk Greater Noida,Surajpur Chowk,Excellent,4.5,104,4725,73,1055
Uttar Pradesh,noida,Hotel O Ooak Hotels Delta,Near Delta-1 Metro Staion,Fair,3,181,2952,68,733
Uttar Pradesh,noida,Super Townhouse Sector 93 Noida Expressway,Sector  93,Excellent,4.5,146,4482,67,1221
Uttar Pradesh,noida,Collection O Sector 108 Noida,Near Sec 105 CNG Pump,Good,3.5,43,3204,68,818
Uttar Pradesh,noida,Super Collection O Sector 44 Near Botanical Garden formerly Hotel Culture,Sector 44,Excellent,4.5,607,4148,71,1010
Uttar Pradesh,noida,Super Collection O Sector 70 Noida,Near Sector 61 Metro Station,Excellent,4.5,1014,3787,67,1032
Uttar Pradesh,noida,Super Hotel O Bhangel Dadri Road Noida,Bhangel,Excellent,4.5,213,3359,71,797
Uttar Pradesh,noida,Super Townhouse Sector 122 Noida,Sector-122,Excellent,4.5,189,4659,75,981
Uttar Pradesh,noida,Super Collection O Haldoni Mod Greater Noida,Kulesara,Excellent,4.5,123,3895,76,790
Uttar Pradesh,noida,SPOT ON Raj Hotel Vip Near Worlds Of Wonder,Gali No. 5,Excellent,4.5,1045,1635,70,369
Uttar Pradesh,noida,Super Collection O Sector 104 Noida,Hazipur,Excellent,4.5,929,4447,68,1174
Uttar Pradesh,noida,Super Collection O Dallupura Road Noida,Opposite Shani Dev Mandir,Excellent,4.5,142,4511,72,1071
Uttar Pradesh,noida,Collection O Samira Residency Near Botanic Garden Of Indian Republic,Sadarpur,Very Good,4,285,2939,68,743
Uttar Pradesh,noida,Signature Hotel Noida-62,A-28 Mamura Sec-66 Noida ( In House Kitchen And Confrence Hall),Very Good,4,836,2954,73,630
Uttar Pradesh,noida,Hotel Clarks Inn,Bishanpur Noida Sector-58 Near By Labour Chowk,Fabulous,5,503,2778,71,626
Uttar Pradesh,noida,Super Hotel O ADVENT HOTEL,Pin code- 201306,Excellent,4.5,63,2693,73,560
Uttar Pradesh,noida,Super Townhouse Sector 63 A Noida,Near FNG Road,Excellent,4.5,775,7481,68,1975
Uttar Pradesh,noida,Townhouse Xanthe,D BLOCK 142 TULSI MARG NOIDA SECTOR 27 OPPOSITE INDUSLAND BANK ,Very Good,4,241,5301,76,1032
Uttar Pradesh,noida,Hotel O Haven,94 Kasna,Very Good,4,9,3178,71,721
Uttar Pradesh,noida,Hotel O Royal Plaza,Near labour chowk,Good,3.5,131,2110,72,461
Uttar Pradesh,noida,Townhouse The Madhav Sector 58 Noida Near ISKCON Temple Noida,Sector 58,Very Good,4,619,3974,67,1049
Uttar Pradesh,noida,Collection O Mayank Guest House Near ISKCON Temple Noida,Sector-58 Near Shyam Dairy Bishanpura,Good,3.5,16,2751,68,689
Uttar Pradesh,noida,Hotel O Govind Residency,Ansal Golf Link 1st,Very Good,4,142,7280,75,1451
Uttar Pradesh,noida,Hotel O Stay Inn,SECTOR 48,Good,3.5,27,2704,72,604
Uttar Pradesh,noida,Hotel O ABHINAV HOTEL,PLOT NUMBER 1 Kehrli HAFIZ PUR GREATER NOIDA,Good,3.5,22,2184,67,559
Uttar Pradesh,noida,Hotel O Balaji Palace,J Block,Fabulous,5,5,3154,76,592
Uttar Pradesh,noida,Townhouse DSR SECTOR 19,B-6 SECTOR 19,Very Good,4,1063,4857,68,1249
Uttar Pradesh,noida,Hotel O Av Residency Near Botanic Garden Of Indian Republic,Sector 45,Very Good,4,66,2748,68,675
Uttar Pradesh,noida,Hotel O Palace At Seventy Two Near Iskcon Temple Noida,Sector 72,Very Good,4,30,2072,68,519
Uttar Pradesh,noida,Hotel O Umang Plaza ,Gautam Buddha Nagar,Very Good,4,12,2218,72,493
Uttar Pradesh,noida,Hotel O Always Welcome,Gopal GarhGopal Garh Opp Kailash Hospital near by RR Colony,Excellent,4.5,8,2318,74,461
Uttar Pradesh,noida,Townhouse Sector 51 Noida Near ISKCON Temple Noida,Near Noida Sector 51 Metro,Very Good,4,763,5117,68,1318
Uttar Pradesh,noida,Hotel O Blue Moon,6-Kasna Greater Noida Gauttam Budh Nagar(UP) ,Good,3.5,9,2237,73,456
Uttar Pradesh,noida,Hotel O GRANDEUR HOTEL,sector 71 near Kailash hospital ,Good,3.5,217,2074,71,465
Uttar Pradesh,noida,Hotel O Mayank Hotel,chhajarasi,Fabulous,5,1,2697,72,606
Uttar Pradesh,noida,Hotel O ting tong,Near Mithaas Sweet Shop,Very Good,4,30,2205,71,490
Uttar Pradesh,noida,Hotel O Dream Palace Inn,Bhangel,Good,3.5,7,2912,79,477
Uttar Pradesh,noida,Hotel O  Y Jack residency,Sector-62,Very Good,4,2,1955,70,461
Uttar Pradesh,noida,Hotel O Twilight,greater noida,Good,3.5,14,3344,72,760
Uttar Pradesh,noida,Hotel O A Diamond Residency Guest house,Bisrakh Rd,Fair,3,7,2938,71,685
Uttar Pradesh,noida,Hotel O Noida Stay,B-47,Fabulous,5,1,2218,72,493
Uttar Pradesh,noida,Hotel O Shree Jee Guest House ,44Tulsi Vihar Colony Road,Fabulous,5,1,2728,71,614
Uttar Pradesh,noida,Hotel O Krishna Residency Inn,Sector 122 ,Good,3.5,16,2211,72,495
Uttar Pradesh,noida,Hotel O Golden bird,Landmark- Nayra petrol pump,Very Good,4,62,2457,72,550
Uttar Pradesh,noida,Hotel O Indriya,gr. noida,Fabulous,5,1,3299,71,750
Uttar Pradesh,noida,Hotel O Crown,Pc Plaza Front Of Sector 18 Metro Pillar No 68 Atta Market,Very Good,4,2,2824,75,542
Uttar Pradesh,noida,Collection O Galaxy Inn,roza yakubpur,Very Good,4,203,3185,68,804
Uttar Pradesh,noida,Hotel O Star Residency ,A- 31 knowledge park 3 knowledge park 3,Very Good,4,49,3702,75,750
Uttar Pradesh,noida,Hotel 83069 O Guestlo,Sec 22,Fair,3,33,2332,72,520
Uttar Pradesh,noida,Hotel O Rooftop Castle,Sector 45,Very Good,4,155,3098,71,720
Uttar Pradesh,noida,Hotel O Kanak Residency,sector 163,Fabulous,5,4,3488,67,913
Uttar Pradesh,noida,Hotel O BJ Residency,Near The New Care Hospital Sec 45,Fair,3,11,2634,71,592
Uttar Pradesh,noida,Townhouse Xanthe - Boutique Hotel,Noida,Fair,3,196,5149,68,1326
Uttar Pradesh,noida,Hotel O Ratiram Palace BY Wamson,street No.5  Near viayak hospital sector 27,Very Good,4,3,2339,68,580
Uttar Pradesh,noida,Hotel O Mittal Residency,Near Maithli Marg,Very Good,4,15,2338,68,583
Uttar Pradesh,noida,Hotel O Haven Green Farm,Near Gaur City Mall,Very Good,4,55,3154,72,700
Uttar Pradesh,noida,Hotel O Tiger Hotel,Old Kasna Road,Good,3.5,66,2259,71,503
Uttar Pradesh,noida,Capital O Crosswind Gold,On main street,Excellent,4.5,905,2427,67,615
Uttar Pradesh,noida,Hotel O Royal,atta market,Fabulous,5,9,2062,69,491
Uttar Pradesh,noida,Collection O Sector 117 Noida,Capetown,Very Good,4,12,3952,68,1043
Uttar Pradesh,noida,Hotel O Akki Residency,SECTOR 66,Excellent,4.5,64,2305,68,583
Uttar Pradesh,noida,Hotel O Sunrise Green Residency,Near Pari Chowk,Very Good,4,21,2921,72,660
Uttar Pradesh,noida,Hotel O Noida Villa,Near Bus Stand,Good,3.5,12,2574,73,553
Uttar Pradesh,noida,Hotel O Aadi Premium Inn,Near Surbhi Hospital Village- Morna,Good,3.5,80,2001,70,461
Uttar Pradesh,noida,Hotel O Golden Petals & Party Hall,plot no 3 c gate no 2 near ek murti chowkCherry County Street,Fabulous,5,10,4473,75,878
Uttar Pradesh,noida,Hotel O K R Resdiancy Near Botanic Garden Of Indian Republic,Chauhan Restaurant,Excellent,4.5,894,2331,71,524
Uttar Pradesh,noida,Hotel O Darjling,Landmark- Ramleela medan( baba atat chaki),Good,3.5,17,3154,75,619
Uttar Pradesh,noida,Hotel O Royal Dream,Plot no -01Plot no -01 B-Block sector 31,Good,3.5,9,1892,69,461
Uttar Pradesh,noida,Hotel O Wave Inn,near Ek Murti Gol Chakkar,Fair,3,15,4936,86,522
Uttar Pradesh,noida,Hotel O EXECUTIVE RC Near ISKCON Temple Noida,Near Labour Chowk,Fair,3,512,2267,67,592
Uttar Pradesh,noida,Hotel O Avs Hotel & Restaurant,Near Sector 52 metro station,Very Good,4,330,2268,69,540
Uttar Pradesh,noida,Hotel O  Royal Residenc,Near NAAN Factory,Excellent,4.5,323,2752,71,616
Uttar Pradesh,noida,Super Collection O Sector 110 Noida,Near Yatharth Wellness Hospital,Excellent,4.5,1092,3206,71,770
Uttar Pradesh,noida,Townhouse Noida Sector 71 Near ISKCON Temple Noida,Near A square mall ,Very Good,4,358,2450,70,579
Uttar Pradesh,noida,Hotel O Sun Flower  Residency,Greater Noida Near Sahdeo Hospital and SBI Bank ,Good,3.5,41,3070,81,452
Uttar Pradesh,noida,Hotel O Ashoka Inn Hotel Near Botanical Garden ,Near Dadri Main Rd,Excellent,4.5,466,2365,72,527
Uttar Pradesh,noida,Hotel O THE INFINITY RESIDENCY ,Arya friends colony Rupwas dadri gautam budhha nagar,Very Good,4,1,2458,72,550
Uttar Pradesh,noida,Hotel O Park View,Block B,Very Good,4,174,2426,74,491
Uttar Pradesh,noida,Super Townhouse Sector 104 Noida,Sector -104,Fabulous,5,714,5797,67,1579
Uttar Pradesh,noida,Umen Hotel,201301nullnull,Excellent,4.5,851,3439,71,808
Uttar Pradesh,noida,Super Hotel O Metro Inn Near Worlds Of Wonder,near sector 18 metro station,Very Good,4,1231,2358,70,550
Uttar Pradesh,noida,Hotel O Meta Guest,Sector 49,Good,3.5,24,2345,75,458
Uttar Pradesh,noida,Hotel O Vibhu Residency,Near Hdfc Bank,Very Good,4,2,2184,74,439
Uttar Pradesh,noida,Hotel O Expo Inn,Ansal Golf Link-1 ,Good,3.5,62,3523,83,447
Uttar Pradesh,noida,Hotel O GURU HOTEL,Ghaziabad,Good,3.5,7,2572,77,447
Uttar Pradesh,noida,Hotel O Skyland,Greater,Fair,3,3,2912,79,461
Uttar Pradesh,noida,Hotel O Sky Suites Hotel Noida Sec 44 Near botanical Metro,Gautam Buddha Nagar,Excellent,4.5,312,4722,72,1088
Uttar Pradesh,noida,Hotel O Sai Residency,Sector 122,Good,3.5,23,1961,70,456
Uttar Pradesh,noida,Collection O Ambient Inn,201301,Very Good,4,158,5538,76,1070
Uttar Pradesh,noida,Hotel O Radiant Stay,bs 32 Basai sector 70,Fabulous,5,1,3016,77,531
Uttar Pradesh,noida,Hotel O Dvs Palace,Near SD School,Fair,3,8,1904,68,469
Uttar Pradesh,noida,Hotel O Sunshine Near Iskcon Temple Noida,Behind Lps Global Public School,Very Good,4,44,2998,72,642
Uttar Pradesh,noida,Hotel O Sunrise Residency,2 Dhaulana,Very Good,4,32,1782,67,465
Uttar Pradesh,noida,Hotel O Noida Stays,car Market opposite fire station Mamuranull,Very Good,4,440,3909,71,911
Uttar Pradesh,noida,Capital O Diamond 18 Near Worlds Of Wonder,Gautam Buddha Nagar,Good,3.5,119,1852,65,484
Uttar Pradesh,noida,Super Hotel O Relax Suites,Gautam Buddha Nagar,Excellent,4.5,180,2837,68,716
Uttar Pradesh,noida,Hotel O The Signature Hotel Near Iskcon Temple Noida,Near Indian Bank,Fabulous,5,29,2321,71,518
Uttar Pradesh,noida,Hotel O Haweli,PK 122,Fabulous,5,3,2137,72,461
Uttar Pradesh,noida,Hotel O krishna,On main street,Excellent,4.5,548,2769,69,680
Uttar Pradesh,noida,Hotel O VARUN INN,PLOT NO-302SECTOR 63 A NEAR GITTI PLANT PUSTA ROAD ,Very Good,4,4,1892,69,456
Uttar Pradesh,noida,Hotel O 9075 Petals Inn,H Block  Sector 51,Good,3.5,101,1820,67,461
Uttar Pradesh,noida,Townhouse NOIDA BUSINESS SUITES,Plot N 130 block BS sector 70,Fabulous,5,3,5824,80,950
Uttar Pradesh,noida,Hotel O Angel Corporate Suites Near Iskcon Temple Noida,Mamura,Fabulous,5,1,2205,71,490
Uttar Pradesh,noida,Townhouse Merriment Near ISKCON Temple Noida,Sector 70,Fair,3,297,2450,70,579
Uttar Pradesh,noida,HOTEL O INTRO INN,Greater Noida,Very Good,4,295,3345,71,761
Uttar Pradesh,noida,Hotel O AK Residency,Sector-27null,Good,3.5,220,2117,71,465
Uttar Pradesh,noida,Hotel O Kanak Residency,sector 163,Very Good,4,49,3488,67,913
Uttar Pradesh,noida,Hotel O Aarav Residency,gb nagar,Fair,3,33,9797,92,572
Uttar Pradesh,noida,Hotel O NEW STAR ROOMS,Sector-121,Fair,3,9,2426,72,527
Uttar Pradesh,noida,Hotel O Diamond Stays Near ISKCON Temple Noida,Near mana Rachna School,Very Good,4,155,3784,67,997
Uttar Pradesh,noida,Hotel O NV Residency,Near Noida City centre metro Station,Fair,3,9,2529,72,575
Uttar Pradesh,noida,Hotel O Nagar Guest House ,N 275  6% ploting Luksar greater Noida,Fabulous,5,4,2601,72,583
Uttar Pradesh,noida,Collection O Rising Star,Sector 52,Good,3.5,45,2954,76,558
Uttar Pradesh,noida,Hotel O DEVOM INN,Greater Noida,Excellent,4.5,140,4853,75,942
Uttar Pradesh,noida,Townhouse OAK Culture Hotel & restaurant,Uttar Pradesh ,Very Good,4,35,4101,67,1072
Uttar Pradesh,noida,Hotel O Stay Happy,Sec 63,Good,3.5,130,1842,68,461
Uttar Pradesh,noida,Hotel O Expo View Stay,NEAR KNOWLEDGE PARK METRO STATION 2,Very Good,4,48,4604,71,1054
Uttar Pradesh,noida,Hotel O Mt Corporate Suites Pari Chowk Near Pvr Ansal Plaza Greater Noida,Gautam Buddha Nagar,Fabulous,5,4,9706,86,1074
Uttar Pradesh,noida,Hotel O Day Night Residency,Behind Pizza every day,Excellent,4.5,3,2885,71,638
Uttar Pradesh,noida,Hotel O Peace Pavillion Guest House,C- 353Gamma 1 block,Good,3.5,17,3494,71,822
Uttar Pradesh,noida,Hotel O A S Residency,Near Parthala Chowk,Very Good,4,41,1941,69,456
Uttar Pradesh,noida,Hotel O Twilight Terrace,kasna madaiya greater Noida,Good,3.5,404,2886,72,636
Uttar Pradesh,noida,Hotel O LUXURY RETREAT,Block B sector 51,Fair,3,46,3171,68,804
Uttar Pradesh,noida,Hotel O Golden Sky,Main Dadri Road Bhangel,Good,3.5,2,3299,71,750
Uttar Pradesh,noida,Collection O Four Seasons,Near Sector 61 Metro,Excellent,4.5,813,7498,81,1179
Uttar Pradesh,noida,Townhouse Happy Keys Near Iskcon Temple Noida,Sector 50,Very Good,4,199,3784,67,997
Uttar Pradesh,noida,Hotel O DK Stays Hotel,Vishanpura Sector 58 Noida,Fabulous,5,1,2117,68,525
Uttar Pradesh,noida, Hotel O Blue Hart Guest house,khsra no 451 dadri bypass road Chithera  Near Shiv Nadar University,Good,3.5,2,3930,77,721
Uttar Pradesh,noida,Collection O Metro Inn Homes Near Iskcon Temple Noida,Sector 52 Noida,Fair,3,2,4385,74,924
Uttar Pradesh,noida,Hotel O Golden Villa,On main street,Very Good,4,7,2117,71,469
Uttar Pradesh,noida,Hotel O 83170 Moon Light Residency,Kasna,Excellent,4.5,3,2938,71,664
Uttar Pradesh,noida,Hotel O Sai Darshna Residency ,GRETER NOIDA,Good,3.5,111,4398,72,996
Uttar Pradesh,noida,Hotel O BK Residency,Sector 117,Fair,3,8,2137,72,461
Uttar Pradesh,noida,Collection O Hari International,Jhundpura,Good,3.5,6,3469,71,790
Uttar Pradesh,noida,Collection O Shri Ana Hotel,Near Metro Hospital,Good,3.5,49,1912,67,497
Uttar Pradesh,noida,Hotel O Mt Stays,Sector 66 Noida  Mamura,Good,3.5,50,2838,74,581
Uttar Pradesh,noida,Hotel O IC Tower,Fng Vihar2 Secter 121null,Fair,3,1,1892,69,461
